x,alpha,rho,p,sd11,sd12,sd13,sd21,sd22,sd23,sd31,sd32,sd33,rho_mix,p_mix,te_mix,s11,s12,vx,vy,v_mix,amr,xi
0.1835,1,2699.94,8.26E+06,0.999976,0,0,0,1,0,0,0,1,2699.94,8.26E+06,1.13E+07,-7.43E+06,0,0.149452,0,0.149452,0,0
0.1845,1,2699.93,8.07E+06,0.999974,0,0,0,1,0,0,0,1,2699.93,8.07E+06,1.13E+07,-7.15E+06,0,0.165791,0,0.165791,0,0
0.1855,1,2699.92,7.89E+06,0.999971,0,0,0,1,0,0,0,1,2699.92,7.89E+06,1.13E+07,-6.88E+06,0,0.181459,0,0.181459,0,0
0.1865,1,2699.92,7.72E+06,0.999969,0,0,0,1,0,0,0,1,2699.92,7.72E+06,1.13E+07,-6.63E+06,0,0.196216,0,0.196216,0,0
0.1875,1,2699.91,7.56E+06,0.999967,0,0,0,1,0,0,0,1,2699.91,7.56E+06,1.13E+07,-6.40E+06,0,0.209879,0,0.209879,0,0
0.1885,1,2699.9,7.42E+06,0.999965,0,0,0,1,0,0,0,1,2699.9,7.42E+06,1.13E+07,-6.19E+06,0,0.222322,0,0.222322,0,0
0.1895,1,2699.9,7.29E+06,0.999963,0,0,0,1,0,0,0,1,2699.9,7.29E+06,1.13E+07,-6.00E+06,0,0.233474,0,0.233474,0,0
0.1905,1,2699.9,7.18E+06,0.999961,0,0,0,1,0,0,0,1,2699.9,7.18E+06,1.13E+07,-5.84E+06,0,0.243316,0,0.243316,0,0
0.1915,1,2699.89,7.08E+06,0.99996,0,0,0,1,0,0,0,1,2699.89,7.08E+06,1.13E+07,-5.69E+06,0,0.251875,0,0.251875,0,0
0.1925,1,2699.89,6.99E+06,0.999959,0,0,0,1,0,0,0,1,2699.89,6.99E+06,1.13E+07,-5.57E+06,0,0.259212,0,0.259212,0,0
0.1935,1,2699.89,6.92E+06,0.999958,0,0,0,1,0,0,0,1,2699.89,6.92E+06,1.13E+07,-5.46E+06,0,0.265412,0,0.265412,0,0
0.1945,1,2699.88,6.86E+06,0.999957,0,0,0,1,0,0,0,1,2699.88,6.86E+06,1.13E+07,-5.38E+06,0,0.270582,0,0.270582,0,0
0.1955,1,2699.88,6.82E+06,0.999956,0,0,0,1,0,0,0,1,2699.88,6.82E+06,1.13E+07,-5.31E+06,0,0.274837,0,0.274837,0,0
0.1965,1,2699.88,6.78E+06,0.999956,0,0,0,1,0,0,0,1,2699.88,6.78E+06,1.13E+07,-5.25E+06,0,0.278293,0,0.278293,0,0
0.1975,1,2699.88,6.74E+06,0.999955,0,0,0,1,0,0,0,1,2699.88,6.74E+06,1.13E+07,-5.20E+06,0,0.281064,0,0.281064,0,0
0.1985,1,2699.88,6.72E+06,0.999955,0,0,0,1,0,0,0,1,2699.88,6.72E+06,1.13E+07,-5.16E+06,0,0.283261,0,0.283261,0,0
0.1995,1,2699.88,6.70E+06,0.999955,0,0,0,1,0,0,0,1,2699.88,6.70E+06,1.13E+07,-5.14E+06,0,0.28498,0,0.28498,0,0
0.2005,1,2699.88,6.69E+06,0.999955,0,0,0,1,0,0,0,1,2699.88,6.69E+06,1.13E+07,-5.11E+06,0,0.28631,0,0.28631,0,0
0.2015,1,2699.88,6.67E+06,0.999955,0,0,0,1,0,0,0,1,2699.88,6.67E+06,1.13E+07,-5.10E+06,0,0.287328,0,0.287328,0,0
0.2025,1,2699.88,6.67E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.67E+06,1.13E+07,-5.08E+06,0,0.288097,0,0.288097,0,0
0.2035,1,2699.88,6.66E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.66E+06,1.13E+07,-5.07E+06,0,0.288672,0,0.288672,0,0
0.2045,1,2699.88,6.65E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.65E+06,1.13E+07,-5.07E+06,0,0.289098,0,0.289098,0,0
0.2055,1,2699.88,6.65E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.65E+06,1.13E+07,-5.06E+06,0,0.28941,0,0.28941,0,0
0.2065,1,2699.88,6.65E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.65E+06,1.13E+07,-5.06E+06,0,0.289635,0,0.289635,0,0
0.2075,1,2699.88,6.65E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.65E+06,1.13E+07,-5.06E+06,0,0.289797,0,0.289797,0,0
0.2085,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.289912,0,0.289912,0,0
0.2095,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.289992,0,0.289992,0,0
0.2105,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290048,0,0.290048,0,0
0.2115,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290087,0,0.290087,0,0
0.2125,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290113,0,0.290113,0,0
0.2135,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290131,0,0.290131,0,0
0.2145,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290143,0,0.290143,0,0
0.2155,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290151,0,0.290151,0,0
0.2165,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290156,0,0.290156,0,0
0.2175,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290159,0,0.290159,0,0
0.2185,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.29016,0,0.29016,0,0
0.2195,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290161,0,0.290161,0,0
0.2205,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290162,0,0.290162,0,0
0.2215,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290162,0,0.290162,0,0
0.2225,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290163,0,0.290163,0,0
0.2235,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290163,0,0.290163,0,0
0.2245,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290163,0,0.290163,0,0
0.2255,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2265,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2275,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2285,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2295,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2305,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2315,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2325,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2335,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2345,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2355,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2365,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2375,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2385,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2395,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2405,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2415,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2425,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2435,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2445,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2455,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2465,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2475,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2485,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2495,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2505,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2515,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2525,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2535,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2545,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2555,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2565,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2575,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2585,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2595,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2605,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2615,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2625,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2635,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2645,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2655,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2665,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2675,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2685,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2695,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2705,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2715,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2725,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2735,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2745,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2755,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2765,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2775,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2785,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2795,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2805,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2815,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2825,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2835,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.2845,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.2855,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.2865,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.2875,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.2885,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.2895,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.2905,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.2915,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.2925,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.2935,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.2945,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.2955,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.2965,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.2975,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.2985,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.2995,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3005,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3015,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3025,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3035,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3045,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3055,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3065,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3075,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3085,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3095,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3105,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3115,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3125,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.3135,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.3145,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.3155,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.3165,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.3175,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.3185,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.3195,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.3205,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.3215,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.3225,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.3235,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.3245,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.3255,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290164,0,0.290164,0,0
0.3265,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3275,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3285,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3295,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3305,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3315,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3325,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3335,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3345,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3355,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3365,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3375,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3385,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3395,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3405,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
0.3415,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.3425,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.3435,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.3445,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290166,0,0.290166,0,0
0.3455,1,2699.88,6.64E+06,0.999954,0,0,0,1,0,0,0,1,2699.88,6.64E+06,1.13E+07,-5.05E+06,0,0.290165,0,0.290165,0,0
