0,2700
0.18231187,2700
0.183087665,2709.15437
0.343677269,2709.15437
0.344453064,2690.709421
0.656322731,2690.709421
0.657098526,2709.15437
0.816912335,2709.15437
0.81768813,2700
1,2700
