x,alpha,rho,p,sd11,sd12,sd13,sd21,sd22,sd23,sd31,sd32,sd33,rho_mix,p_mix,te_mix,s11,s12,vx,vy,v_mix,amr,xi
0.48825,1,2699.84,-3.74E+06,0.999939,-0.032223,0,0,1,0,0,0,1,2699.84,-3.74E+06,1.13E+07,-3.15E+06,8.38E+08,-0.000147088,-0.00028155,0.000317656,0,0
0.48875,1,2699.84,-3.74E+06,0.999939,-0.032223,0,0,1,0,0,0,1,2699.84,-3.74E+06,1.13E+07,-3.15E+06,8.38E+08,-6.95E-05,-0.000246468,0.00025607,0,0
0.48925,1,2699.84,-3.74E+06,0.999939,-0.032223,0,0,1,0,0,0,1,2699.84,-3.74E+06,1.13E+07,-3.15E+06,8.38E+08,-6.62E-05,-0.000211463,0.000221587,0,0
0.48975,1,2699.84,-3.74E+06,0.999939,-0.032223,0,0,1,0,0,0,1,2699.84,-3.74E+06,1.13E+07,-3.15E+06,8.38E+08,-0.000172398,-0.000179282,0.000248723,0,0
0.49025,1,2699.84,-3.73E+06,0.999939,-0.032223,0,0,1,0,0,0,1,2699.84,-3.73E+06,1.13E+07,-3.15E+06,8.38E+08,-5.95E-05,-0.000143906,0.000155706,0,0
0.49075,1,2699.84,-3.73E+06,0.999939,-0.032223,0,0,1,0,0,0,1,2699.84,-3.73E+06,1.13E+07,-3.15E+06,8.38E+08,-5.60E-05,-0.000115063,0.000127956,0,0
0.49125,1,2699.84,-3.73E+06,0.999939,-0.032223,0,0,1,0,0,0,1,2699.84,-3.73E+06,1.13E+07,-3.15E+06,8.38E+08,-0.000102177,-9.23E-05,0.00013767,0,0
0.49175,1,2699.83,-3.73E+06,0.999939,-0.032223,0,0,1,0,0,0,1,2699.83,-3.73E+06,1.13E+07,-3.15E+06,8.38E+08,-0.000106118,-7.36E-05,0.000129147,0,0
0.49225,1,2699.83,-3.72E+06,0.999939,-0.032223,0,0,1,0,0,0,1,2699.83,-3.72E+06,1.13E+07,-3.15E+06,8.38E+08,-4.54E-05,-5.91E-05,7.45E-05,0,0
0.49275,1,2699.83,-3.72E+06,0.999939,-0.032223,0,0,1,0,0,0,1,2699.83,-3.72E+06,1.13E+07,-3.15E+06,8.38E+08,-4.19E-05,-5.22E-05,6.70E-05,0,0
0.49325,1,2699.83,-3.71E+06,0.999939,-0.032223,0,0,1,0,0,0,1,2699.83,-3.71E+06,1.13E+07,-3.15E+06,8.38E+08,-0.000153845,-5.33E-05,0.000162809,0,0
0.49375,1,2699.83,-3.71E+06,0.999938,-0.032223,0,0,1,0,0,0,1,2699.83,-3.71E+06,1.13E+07,-3.15E+06,8.38E+08,-0.000143909,-5.46E-05,0.000153916,0,0
0.49425,1,2699.83,-3.70E+06,0.999938,-0.032223,0,0,1,0,0,0,1,2699.83,-3.70E+06,1.13E+07,-3.15E+06,8.38E+08,-0.000105273,-5.85E-05,0.000120434,0,0
0.49475,1,2699.83,-3.70E+06,0.999938,-0.032223,0,0,1,0,0,0,1,2699.83,-3.70E+06,1.13E+07,-3.15E+06,8.38E+08,-0.000104437,-6.60E-05,0.000123537,0,0
0.49525,1,2699.83,-3.70E+06,0.999938,-0.032223,0,0,1,0,0,0,1,2699.83,-3.70E+06,1.13E+07,-3.15E+06,8.38E+08,-0.000155802,-7.55E-05,0.000173118,0,0
0.49575,1,2699.83,-3.69E+06,0.999938,-0.032223,0,0,1,0,0,0,1,2699.83,-3.69E+06,1.13E+07,-3.15E+06,8.38E+08,-0.000120182,-8.15E-05,0.000145209,0,0
0.49625,1,2699.83,-3.69E+06,0.999938,-0.032223,0,0,1,0,0,0,1,2699.83,-3.69E+06,1.13E+07,-3.15E+06,8.38E+08,-0.000100885,-8.55E-05,0.000132215,0,0
0.49675,1,2699.83,-3.68E+06,0.999938,-0.032223,0,0,1,0,0,0,1,2699.83,-3.68E+06,1.13E+07,-3.15E+06,8.38E+08,-0.000112359,-8.68E-05,0.000142009,0,0
0.49725,1,2699.83,-3.68E+06,0.999937,-0.032223,0,0,1,0,0,0,1,2699.83,-3.68E+06,1.13E+07,-3.15E+06,8.38E+08,-0.000138748,-8.50E-05,0.000162715,0,0
0.49775,1,2699.83,-3.67E+06,0.999937,-0.0322229,0,0,1,0,0,0,1,2699.83,-3.67E+06,1.13E+07,-3.15E+06,8.38E+08,-0.000119097,-7.70E-05,0.000141839,0,0
0.49825,1,2699.83,-3.66E+06,0.999937,-0.0322229,0,0,1,0,0,0,1,2699.83,-3.66E+06,1.13E+07,-3.15E+06,8.38E+08,-0.000134341,-6.90E-05,0.000151045,0,0.1
0.498625,1,2699.83,-3.64E+06,0.999936,-0.0322229,0,0,1,0,0,0,1,2699.83,-3.64E+06,1.13E+07,-3.16E+06,8.38E+08,-0.000478863,-6.80E-05,0.000483665,1,0
0.498875,1,2699.83,-3.61E+06,0.999936,-0.0322229,0,0,1,0,0,0,1,2699.83,-3.61E+06,1.13E+07,-3.15E+06,8.38E+08,-0.000836437,-7.14E-05,0.000839474,1,0.1
0.499063,1,2699.82,-3.56E+06,0.999934,-0.0322229,0,0,1,0,0,0,1,2699.82,-3.56E+06,1.13E+07,-3.15E+06,8.38E+08,-0.000705635,-5.95E-05,0.000708139,2,0
0.499188,1,2699.82,-3.54E+06,0.999933,-0.0322229,0,0,1,0,0,0,1,2699.82,-3.54E+06,1.13E+07,-3.15E+06,8.38E+08,-0.000813253,-5.73E-05,0.000815267,2,0.1
0.499281,1,2699.82,-3.50E+06,0.999932,-0.0322229,0,0,1,0,0,0,1,2699.82,-3.50E+06,1.13E+07,-3.15E+06,8.38E+08,-0.000704453,-4.90E-05,0.000706155,3,0
0.499344,1,2699.81,-3.46E+06,0.999931,-0.0322229,0,0,1,0,0,0,1,2699.81,-3.46E+06,1.13E+07,-3.16E+06,8.38E+08,-0.00126361,-5.42E-05,0.00126478,3,0.1
0.499406,1,2699.81,-3.39E+06,0.99993,-0.0322228,0,0,1,0,0,0,1,2699.81,-3.39E+06,1.13E+07,-3.18E+06,8.38E+08,-0.00265111,-7.86E-05,0.00265228,3,0.3
0.499469,1,2699.79,-3.10E+06,0.999921,-0.0322228,0,0,1,0,0,0,1,2699.79,-3.10E+06,1.13E+07,-3.15E+06,8.38E+08,-0.0124858,-0.000353287,0.0124908,3,1.4
0.499531,1,2699.43,1.38E+06,0.99979,-0.0322214,0,0,1,0,0,0,1,2699.43,1.38E+06,1.13E+07,-3.11E+06,8.38E+08,-0.0025253,-3.58E-05,0.00252555,3,1.4
0.499594,1,2699.43,1.44E+06,0.99979,-0.0322213,0,0,1,0,0,0,1,2699.43,1.44E+06,1.13E+07,-3.15E+06,8.38E+08,-0.000106805,-2.05E-05,0.000108757,3,0.4
0.499656,1,2699.43,1.44E+06,0.99979,-0.0322213,0,0,1,0,0,0,1,2699.43,1.44E+06,1.13E+07,-3.15E+06,8.38E+08,-0.000111356,-1.80E-05,0.000112802,3,1.4
0.499719,1,2699.42,1.61E+06,0.999785,-0.0322213,0,0,1,0,0,0,1,2699.42,1.61E+06,1.13E+07,-3.15E+06,8.38E+08,-0.000357393,-2.13E-05,0.000358029,3,1.4
0.499781,1,2699.42,1.62E+06,0.999785,-0.0322213,0,0,1,0,0,0,1,2699.42,1.62E+06,1.13E+07,-3.15E+06,8.38E+08,-0.000369378,-1.88E-05,0.000369857,3,1.4
0.499844,1,2699.38,2.07E+06,0.999772,-0.0322211,0,0,1,0,0,0,1,2699.38,2.07E+06,1.13E+07,-3.15E+06,8.38E+08,-0.0180201,-0.000444001,0.0180256,3,1.4
0.499906,1,2699.14,5.10E+06,0.999682,-0.0322202,0,0,1,0,0,0,1,2699.14,5.10E+06,1.13E+07,-3.09E+06,8.38E+08,-0.00360476,-2.37E-05,0.00360483,3,1.4
0.499969,1,2699.14,5.18E+06,0.999682,-0.0322202,0,0,1,0,0,0,1,2699.14,5.18E+06,1.13E+07,-3.15E+06,8.38E+08,-3.84E-06,-1.40E-06,4.09E-06,3,0.3
0.500031,1,2699.14,5.18E+06,0.999682,-0.0322202,0,0,1,0,0,0,1,2699.14,5.18E+06,1.13E+07,-3.15E+06,8.38E+08,3.83E-06,1.40E-06,4.08E-06,3,0.3
0.500094,1,2699.14,5.10E+06,0.999682,-0.0322202,0,0,1,0,0,0,1,2699.14,5.10E+06,1.13E+07,-3.09E+06,8.38E+08,0.00360477,2.37E-05,0.00360485,3,1.4
0.500156,1,2699.38,2.07E+06,0.999772,-0.0322211,0,0,1,0,0,0,1,2699.38,2.07E+06,1.13E+07,-3.15E+06,8.38E+08,0.0180201,0.000444001,0.0180256,3,1.4
0.500219,1,2699.42,1.62E+06,0.999785,-0.0322213,0,0,1,0,0,0,1,2699.42,1.62E+06,1.13E+07,-3.15E+06,8.38E+08,0.000369376,1.88E-05,0.000369854,3,1.4
0.500281,1,2699.42,1.61E+06,0.999785,-0.0322213,0,0,1,0,0,0,1,2699.42,1.61E+06,1.13E+07,-3.15E+06,8.38E+08,0.000357391,2.13E-05,0.000358027,3,1.4
0.500344,1,2699.43,1.44E+06,0.99979,-0.0322213,0,0,1,0,0,0,1,2699.43,1.44E+06,1.13E+07,-3.15E+06,8.38E+08,0.000111357,1.80E-05,0.000112803,3,1.4
0.500406,1,2699.43,1.44E+06,0.99979,-0.0322213,0,0,1,0,0,0,1,2699.43,1.44E+06,1.13E+07,-3.15E+06,8.38E+08,0.000106807,2.05E-05,0.000108759,3,0.4
0.500469,1,2699.43,1.38E+06,0.99979,-0.0322214,0,0,1,0,0,0,1,2699.43,1.38E+06,1.13E+07,-3.11E+06,8.38E+08,0.0025253,3.58E-05,0.00252555,3,1.4
0.500531,1,2699.79,-3.10E+06,0.999921,-0.0322228,0,0,1,0,0,0,1,2699.79,-3.10E+06,1.13E+07,-3.15E+06,8.38E+08,0.0124858,0.000353287,0.0124908,3,1.4
0.500594,1,2699.81,-3.39E+06,0.99993,-0.0322228,0,0,1,0,0,0,1,2699.81,-3.39E+06,1.13E+07,-3.18E+06,8.38E+08,0.00265111,7.86E-05,0.00265227,3,0.3
0.500656,1,2699.81,-3.46E+06,0.999931,-0.0322229,0,0,1,0,0,0,1,2699.81,-3.46E+06,1.13E+07,-3.16E+06,8.38E+08,0.00126361,5.42E-05,0.00126477,3,0.1
0.500719,1,2699.82,-3.50E+06,0.999932,-0.0322229,0,0,1,0,0,0,1,2699.82,-3.50E+06,1.13E+07,-3.15E+06,8.38E+08,0.000704449,4.90E-05,0.00070615,3,0
0.500813,1,2699.82,-3.54E+06,0.999933,-0.0322229,0,0,1,0,0,0,1,2699.82,-3.54E+06,1.13E+07,-3.15E+06,8.38E+08,0.000813252,5.73E-05,0.000815266,2,0.1
0.500938,1,2699.82,-3.56E+06,0.999934,-0.0322229,0,0,1,0,0,0,1,2699.82,-3.56E+06,1.13E+07,-3.15E+06,8.38E+08,0.000705635,5.95E-05,0.000708139,2,0
0.501125,1,2699.83,-3.61E+06,0.999936,-0.0322229,0,0,1,0,0,0,1,2699.83,-3.61E+06,1.13E+07,-3.15E+06,8.38E+08,0.000836438,7.14E-05,0.000839476,1,0.1
0.501375,1,2699.83,-3.64E+06,0.999936,-0.0322229,0,0,1,0,0,0,1,2699.83,-3.64E+06,1.13E+07,-3.16E+06,8.38E+08,0.000478864,6.80E-05,0.000483666,1,0
0.50175,1,2699.83,-3.66E+06,0.999937,-0.0322229,0,0,1,0,0,0,1,2699.83,-3.66E+06,1.13E+07,-3.15E+06,8.38E+08,0.000134341,6.90E-05,0.000151045,0,0.1
0.50225,1,2699.83,-3.67E+06,0.999937,-0.0322229,0,0,1,0,0,0,1,2699.83,-3.67E+06,1.13E+07,-3.15E+06,8.38E+08,0.000119096,7.70E-05,0.000141839,0,0
0.50275,1,2699.83,-3.68E+06,0.999937,-0.032223,0,0,1,0,0,0,1,2699.83,-3.68E+06,1.13E+07,-3.15E+06,8.38E+08,0.000138748,8.50E-05,0.000162715,0,0
0.50325,1,2699.83,-3.68E+06,0.999938,-0.032223,0,0,1,0,0,0,1,2699.83,-3.68E+06,1.13E+07,-3.15E+06,8.38E+08,0.000112359,8.68E-05,0.000142009,0,0
0.50375,1,2699.83,-3.69E+06,0.999938,-0.032223,0,0,1,0,0,0,1,2699.83,-3.69E+06,1.13E+07,-3.15E+06,8.38E+08,0.000100885,8.55E-05,0.000132215,0,0
0.50425,1,2699.83,-3.69E+06,0.999938,-0.032223,0,0,1,0,0,0,1,2699.83,-3.69E+06,1.13E+07,-3.15E+06,8.38E+08,0.000120183,8.15E-05,0.000145209,0,0
0.50475,1,2699.83,-3.70E+06,0.999938,-0.032223,0,0,1,0,0,0,1,2699.83,-3.70E+06,1.13E+07,-3.15E+06,8.38E+08,0.000155802,7.55E-05,0.000173118,0,0
0.50525,1,2699.83,-3.70E+06,0.999938,-0.032223,0,0,1,0,0,0,1,2699.83,-3.70E+06,1.13E+07,-3.15E+06,8.38E+08,0.000104437,6.60E-05,0.000123537,0,0
0.50575,1,2699.83,-3.70E+06,0.999938,-0.032223,0,0,1,0,0,0,1,2699.83,-3.70E+06,1.13E+07,-3.15E+06,8.38E+08,0.000105274,5.85E-05,0.000120435,0,0
0.50625,1,2699.83,-3.71E+06,0.999938,-0.032223,0,0,1,0,0,0,1,2699.83,-3.71E+06,1.13E+07,-3.15E+06,8.38E+08,0.00014391,5.46E-05,0.000153917,0,0
0.50675,1,2699.83,-3.71E+06,0.999939,-0.032223,0,0,1,0,0,0,1,2699.83,-3.71E+06,1.13E+07,-3.15E+06,8.38E+08,0.000153845,5.33E-05,0.00016281,0,0
0.50725,1,2699.83,-3.72E+06,0.999939,-0.032223,0,0,1,0,0,0,1,2699.83,-3.72E+06,1.13E+07,-3.15E+06,8.38E+08,4.19E-05,5.22E-05,6.70E-05,0,0
0.50775,1,2699.83,-3.72E+06,0.999939,-0.032223,0,0,1,0,0,0,1,2699.83,-3.72E+06,1.13E+07,-3.15E+06,8.38E+08,4.54E-05,5.91E-05,7.45E-05,0,0
0.50825,1,2699.83,-3.73E+06,0.999939,-0.032223,0,0,1,0,0,0,1,2699.83,-3.73E+06,1.13E+07,-3.15E+06,8.38E+08,0.000106118,7.36E-05,0.000129147,0,0
0.50875,1,2699.84,-3.73E+06,0.999939,-0.032223,0,0,1,0,0,0,1,2699.84,-3.73E+06,1.13E+07,-3.15E+06,8.38E+08,0.000102177,9.23E-05,0.00013767,0,0
0.50925,1,2699.84,-3.73E+06,0.999939,-0.032223,0,0,1,0,0,0,1,2699.84,-3.73E+06,1.13E+07,-3.15E+06,8.38E+08,5.60E-05,0.000115063,0.000127956,0,0
0.50975,1,2699.84,-3.73E+06,0.999939,-0.032223,0,0,1,0,0,0,1,2699.84,-3.73E+06,1.13E+07,-3.15E+06,8.38E+08,5.95E-05,0.000143906,0.000155706,0,0
0.51025,1,2699.84,-3.74E+06,0.999939,-0.032223,0,0,1,0,0,0,1,2699.84,-3.74E+06,1.13E+07,-3.15E+06,8.38E+08,0.000172398,0.000179282,0.000248723,0,0
0.51075,1,2699.84,-3.74E+06,0.999939,-0.032223,0,0,1,0,0,0,1,2699.84,-3.74E+06,1.13E+07,-3.15E+06,8.38E+08,6.62E-05,0.000211463,0.000221587,0,0
0.51125,1,2699.84,-3.74E+06,0.999939,-0.032223,0,0,1,0,0,0,1,2699.84,-3.74E+06,1.13E+07,-3.15E+06,8.38E+08,6.95E-05,0.000246468,0.00025607,0,0
0.51175,1,2699.84,-3.74E+06,0.999939,-0.032223,0,0,1,0,0,0,1,2699.84,-3.74E+06,1.13E+07,-3.15E+06,8.38E+08,0.000147088,0.00028155,0.000317656,0,0
0.51225,1,2699.84,-3.74E+06,0.999939,-0.032223,0,0,1,0,0,0,1,2699.84,-3.74E+06,1.13E+07,-3.15E+06,8.38E+08,0.000148251,0.000310867,0.000344407,0,0
0.51275,1,2699.84,-3.75E+06,0.999939,-0.032223,0,0,1,0,0,0,1,2699.84,-3.75E+06,1.13E+07,-3.15E+06,8.38E+08,7.84E-05,0.00033251,0.000341626,0,0
0.51325,1,2699.84,-3.75E+06,0.999939,-0.032223,0,0,1,0,0,0,1,2699.84,-3.75E+06,1.13E+07,-3.15E+06,8.38E+08,8.10E-05,0.00034834,0.000357643,0,0
0.51375,1,2699.84,-3.75E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.75E+06,1.13E+07,-3.15E+06,8.38E+08,0.000153235,0.000357477,0.000388936,0,0
0.51425,1,2699.84,-3.75E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.75E+06,1.13E+07,-3.15E+06,8.38E+08,8.59E-05,0.000353733,0.000364013,0,0
0.51475,1,2699.84,-3.75E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.75E+06,1.13E+07,-3.15E+06,8.38E+08,8.81E-05,0.000340763,0.000351966,0,0
0.51525,1,2699.84,-3.76E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.76E+06,1.13E+07,-3.15E+06,8.38E+08,0.000166551,0.000319079,0.000359931,0,0
0.51575,1,2699.84,-3.76E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.76E+06,1.13E+07,-3.15E+06,8.38E+08,9.88E-05,0.000285518,0.000302145,0,0
0.51625,1,2699.84,-3.76E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.76E+06,1.13E+07,-3.15E+06,8.38E+08,0.000100446,0.000247374,0.000266989,0,0
0.51675,1,2699.84,-3.76E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.76E+06,1.13E+07,-3.15E+06,8.38E+08,0.00013164,0.000205698,0.000244214,0,0
0.51725,1,2699.84,-3.76E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.76E+06,1.13E+07,-3.15E+06,8.38E+08,0.000147708,0.000162986,0.00021996,0,0
0.51775,1,2699.84,-3.76E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.76E+06,1.13E+07,-3.15E+06,8.38E+08,1.00E-04,0.000122286,0.000157959,0,0
0.51825,1,2699.84,-3.76E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.76E+06,1.13E+07,-3.15E+06,8.38E+08,0.000102094,9.08E-05,0.000136638,0,0
0.51875,1,2699.84,-3.77E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.77E+06,1.13E+07,-3.15E+06,8.38E+08,0.000180289,7.14E-05,0.00019392,0,0
0.51925,1,2699.84,-3.77E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.77E+06,1.13E+07,-3.15E+06,8.38E+08,0.000106791,6.03E-05,0.000122654,0,0
0.51975,1,2699.84,-3.77E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.77E+06,1.13E+07,-3.15E+06,8.38E+08,0.00010937,6.09E-05,0.000125176,0,0
0.52025,1,2699.84,-3.77E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.77E+06,1.13E+07,-3.15E+06,8.38E+08,0.000146245,7.60E-05,0.000164827,0,0
0.52075,1,2699.84,-3.77E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.77E+06,1.13E+07,-3.15E+06,8.38E+08,0.000177273,0.000110333,0.000208803,0,0
0.52125,1,2699.84,-3.77E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.77E+06,1.13E+07,-3.15E+06,8.38E+08,0.000118306,0.000156339,0.000196057,0,0
0.52175,1,2699.84,-3.77E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.77E+06,1.13E+07,-3.15E+06,8.38E+08,0.000121627,0.000213662,0.000245854,0,0
0.52225,1,2699.84,-3.77E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.77E+06,1.13E+07,-3.15E+06,8.38E+08,0.000176115,0.000276489,0.000327815,0,0
0.52275,1,2699.84,-3.78E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.78E+06,1.13E+07,-3.15E+06,8.38E+08,0.000128545,0.000335191,0.000358994,0,0
0.52325,1,2699.84,-3.78E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.78E+06,1.13E+07,-3.15E+06,8.38E+08,0.000132036,0.000388008,0.000409858,0,0
0.52375,1,2699.84,-3.78E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.78E+06,1.13E+07,-3.15E+06,8.38E+08,0.000172181,0.000429963,0.000463157,0,0
0.52425,1,2699.84,-3.78E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.78E+06,1.13E+07,-3.15E+06,8.38E+08,0.000174843,0.000456955,0.000489263,0,0
0.52475,1,2699.84,-3.78E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.78E+06,1.13E+07,-3.15E+06,8.38E+08,0.000142141,0.000469585,0.000490626,0,0
0.52525,1,2699.84,-3.78E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.78E+06,1.13E+07,-3.15E+06,8.38E+08,0.000145375,0.000472941,0.00049478,0,0
0.52575,1,2699.84,-3.78E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.78E+06,1.13E+07,-3.15E+06,8.38E+08,0.00020625,0.000472036,0.000515128,0,0
0.52625,1,2699.84,-3.78E+06,0.999941,-0.032223,0,0,1,0,0,0,1,2699.84,-3.78E+06,1.13E+07,-3.15E+06,8.38E+08,0.000151643,0.000461251,0.000485539,0,0
0.52675,1,2699.84,-3.78E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.78E+06,1.13E+07,-3.15E+06,8.38E+08,0.000154688,0.000443313,0.000469527,0,0
0.52725,1,2699.84,-3.78E+06,0.99994,-0.032223,0,0,1,0,0,0,1,2699.84,-3.78E+06,1.13E+07,-3.15E+06,8.38E+08,0.00020319,0.000422058,0.000468422,0,0
0.52775,1,2699.84,-3.79E+06,0.999941,-0.032223,0,0,1,0,0,0,1,2699.84,-3.79E+06,1.13E+07,-3.15E+06,8.38E+08,0.000160571,0.000399022,0.000430118,0,0
0.52825,1,2699.84,-3.78E+06,0.999941,-0.032223,0,0,1,0,0,0,1,2699.84,-3.78E+06,1.13E+07,-3.15E+06,8.38E+08,0.000163501,0.000382084,0.000415597,0,0
0.52875,1,2699.84,-3.79E+06,0.999941,-0.032223,0,0,1,0,0,0,1,2699.84,-3.79E+06,1.13E+07,-3.15E+06,8.38E+08,0.000203262,0.000373306,0.000425056,0,0
0.52925,1,2699.84,-3.79E+06,0.999941,-0.032223,0,0,1,0,0,0,1,2699.84,-3.79E+06,1.13E+07,-3.15E+06,8.38E+08,0.000198506,0.000370256,0.000420112,0,0
0.52975,1,2699.84,-3.79E+06,0.999941,-0.032223,0,0,1,0,0,0,1,2699.84,-3.79E+06,1.13E+07,-3.15E+06,8.38E+08,0.000172202,0.000371452,0.000409427,0,0
0.53025,1,2699.84,-3.79E+06,0.999941,-0.0322229,0,0,1,0,0,0,1,2699.84,-3.79E+06,1.13E+07,-3.15E+06,8.38E+08,0.000175062,0.000378207,0.000416758,0,0
0.53075,1,2699.84,-3.79E+06,0.999941,-0.0322229,0,0,1,0,0,0,1,2699.84,-3.79E+06,1.13E+07,-3.15E+06,8.38E+08,0.000231011,0.0003921,0.000455092,0,0
0.53125,1,2699.84,-3.79E+06,0.999941,-0.0322229,0,0,1,0,0,0,1,2699.84,-3.79E+06,1.13E+07,-3.15E+06,8.38E+08,0.000180746,0.000407368,0.000445666,0,0
0.53175,1,2699.84,-3.79E+06,0.999941,-0.0322229,0,0,1,0,0,0,1,2699.84,-3.79E+06,1.13E+07,-3.15E+06,8.38E+08,0.000183578,0.000426296,0.000464144,0,0
0.53225,1,2699.84,-3.79E+06,0.999941,-0.0322229,0,0,1,0,0,0,1,2699.84,-3.79E+06,1.13E+07,-3.15E+06,8.38E+08,0.000227,0.000447529,0.000501808,0,0
0.53275,1,2699.84,-3.79E+06,0.999941,-0.032223,0,0,1,0,0,0,1,2699.84,-3.79E+06,1.13E+07,-3.15E+06,8.38E+08,0.000209986,0.000467219,0.000512238,0,0
0.53325,1,2699.84,-3.79E+06,0.999941,-0.032223,0,0,1,0,0,0,1,2699.84,-3.79E+06,1.13E+07,-3.15E+06,8.38E+08,0.000192029,0.000486127,0.00052268,0,0
0.53375,1,2699.84,-3.79E+06,0.999941,-0.032223,0,0,1,0,0,0,1,2699.84,-3.79E+06,1.13E+07,-3.15E+06,8.38E+08,0.000194821,0.000502651,0.000539085,0,0
0.53425,1,2699.84,-3.79E+06,0.999941,-0.032223,0,0,1,0,0,0,1,2699.84,-3.79E+06,1.13E+07,-3.15E+06,8.38E+08,0.000227404,0.000515976,0.000563865,0,0
0.53475,1,2699.84,-3.80E+06,0.999941,-0.032223,0,0,1,0,0,0,1,2699.84,-3.80E+06,1.13E+07,-3.15E+06,8.38E+08,0.000200445,0.000523787,0.000560831,0,0
0.53525,1,2699.84,-3.79E+06,0.999941,-0.032223,0,0,1,0,0,0,1,2699.84,-3.79E+06,1.13E+07,-3.15E+06,8.38E+08,0.000203232,0.000528261,0.000566006,0,0
0.53575,1,2699.84,-3.80E+06,0.999941,-0.032223,0,0,1,0,0,0,1,2699.84,-3.80E+06,1.13E+07,-3.15E+06,8.38E+08,0.000254452,0.00053018,0.000588079,0,0
0.53625,1,2699.84,-3.80E+06,0.999941,-0.032223,0,0,1,0,0,0,1,2699.84,-3.80E+06,1.13E+07,-3.15E+06,8.38E+08,0.000208913,0.000527127,0.000567017,0,0
0.53675,1,2699.84,-3.80E+06,0.999941,-0.032223,0,0,1,0,0,0,1,2699.84,-3.80E+06,1.13E+07,-3.15E+06,8.38E+08,0.000211752,0.000524026,0.000565192,0,0
0.53725,1,2699.84,-3.80E+06,0.999941,-0.032223,0,0,1,0,0,0,1,2699.84,-3.80E+06,1.13E+07,-3.15E+06,8.38E+08,0.000249825,0.000521815,0.000578536,0,0
0.53775,1,2699.84,-3.80E+06,0.999941,-0.032223,0,0,1,0,0,0,1,2699.84,-3.80E+06,1.13E+07,-3.15E+06,8.38E+08,0.00023759,0.000519738,0.000571468,0,0
0.53825,1,2699.84,-3.80E+06,0.999941,-0.032223,0,0,1,0,0,0,1,2699.84,-3.80E+06,1.13E+07,-3.15E+06,8.38E+08,0.000220517,0.00052078,0.000565544,0,0
0.53875,1,2699.84,-3.80E+06,0.999941,-0.032223,0,0,1,0,0,0,1,2699.84,-3.80E+06,1.13E+07,-3.15E+06,8.38E+08,0.000223524,0.000527025,0.000572467,0,0
0.53925,1,2699.84,-3.80E+06,0.999941,-0.0322229,0,0,1,0,0,0,1,2699.84,-3.80E+06,1.13E+07,-3.15E+06,8.38E+08,0.000254908,0.000541066,0.000598106,0,0
0.53975,1,2699.84,-3.80E+06,0.999941,-0.0322229,0,0,1,0,0,0,1,2699.84,-3.80E+06,1.13E+07,-3.15E+06,8.38E+08,0.000229682,0.000560527,0.00060576,0,0
0.54025,1,2699.84,-3.80E+06,0.999941,-0.0322229,0,0,1,0,0,0,1,2699.84,-3.80E+06,1.13E+07,-3.15E+06,8.38E+08,0.000232818,0.000586477,0.000630999,0,0
0.54075,1,2699.84,-3.80E+06,0.999941,-0.0322229,0,0,1,0,0,0,1,2699.84,-3.80E+06,1.13E+07,-3.15E+06,8.38E+08,0.000281434,0.000618328,0.000679363,0,0
0.54125,1,2699.84,-3.80E+06,0.999941,-0.0322229,0,0,1,0,0,0,1,2699.84,-3.80E+06,1.13E+07,-3.15E+06,8.38E+08,0.000262974,0.000651815,0.000702865,0,0
0.54175,1,2699.84,-3.80E+06,0.999941,-0.0322229,0,0,1,0,0,0,1,2699.84,-3.80E+06,1.13E+07,-3.15E+06,8.38E+08,0.000242261,0.000688349,0.000729736,0,0
